"N","min(C)","q1(C)","med(C)","q3(C)","max(C)","avg(C)","std(C)","min(Area)","q1(Area)","med(Area)","q3(Area)","max(Area)","avg(Area)","std(Area)","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.11885,0.11885,0.11885,0.11885,0.11885,0.11885,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4225
1,0.11884,0.11884,0.11884,0.11884,0.11884,0.11884,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.423
1,0.11883,0.11883,0.11883,0.11883,0.11883,0.11883,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4235
1,0.11882,0.11882,0.11882,0.11882,0.11882,0.11882,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.424
1,0.11881,0.11881,0.11881,0.11881,0.11881,0.11881,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4245
1,0.11879,0.11879,0.11879,0.11879,0.11879,0.11879,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.425
1,0.11878,0.11878,0.11878,0.11878,0.11878,0.11878,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4255
1,0.11876,0.11876,0.11876,0.11876,0.11876,0.11876,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.426
1,0.11874,0.11874,0.11874,0.11874,0.11874,0.11874,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4265
1,0.11872,0.11872,0.11872,0.11872,0.11872,0.11872,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.427
1,0.1187,0.1187,0.1187,0.1187,0.1187,0.1187,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4275
1,0.11869,0.11869,0.11869,0.11869,0.11869,0.11869,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.428
1,0.11868,0.11868,0.11868,0.11868,0.11868,0.11868,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4285
1,0.11867,0.11867,0.11867,0.11867,0.11867,0.11867,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.429
1,0.11867,0.11867,0.11867,0.11867,0.11867,0.11867,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4295
1,0.11866,0.11866,0.11866,0.11866,0.11866,0.11866,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.43
1,0.11866,0.11866,0.11866,0.11866,0.11866,0.11866,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4305
1,0.11865,0.11865,0.11865,0.11865,0.11865,0.11865,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.431
1,0.11865,0.11865,0.11865,0.11865,0.11865,0.11865,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4315
1,0.11864,0.11864,0.11864,0.11864,0.11864,0.11864,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.432
1,0.11863,0.11863,0.11863,0.11863,0.11863,0.11863,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4325
1,0.11863,0.11863,0.11863,0.11863,0.11863,0.11863,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.433
1,0.11863,0.11863,0.11863,0.11863,0.11863,0.11863,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4335
1,0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.434
1,0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4345
1,0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.435
1,0.11861,0.11861,0.11861,0.11861,0.11861,0.11861,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4355
1,0.1186,0.1186,0.1186,0.1186,0.1186,0.1186,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.436
1,0.11859,0.11859,0.11859,0.11859,0.11859,0.11859,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4365
1,0.11859,0.11859,0.11859,0.11859,0.11859,0.11859,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.437
1,0.11858,0.11858,0.11858,0.11858,0.11858,0.11858,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4375
1,0.11857,0.11857,0.11857,0.11857,0.11857,0.11857,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.438
1,0.11857,0.11857,0.11857,0.11857,0.11857,0.11857,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4385
1,0.11857,0.11857,0.11857,0.11857,0.11857,0.11857,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.439
1,0.11857,0.11857,0.11857,0.11857,0.11857,0.11857,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4395
1,0.11857,0.11857,0.11857,0.11857,0.11857,0.11857,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.44
1,0.11856,0.11856,0.11856,0.11856,0.11856,0.11856,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4405
1,0.11855,0.11855,0.11855,0.11855,0.11855,0.11855,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.441
1,0.11854,0.11854,0.11854,0.11854,0.11854,0.11854,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4415
1,0.11852,0.11852,0.11852,0.11852,0.11852,0.11852,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.442
1,0.1185,0.1185,0.1185,0.1185,0.1185,0.1185,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4425
1,0.11848,0.11848,0.11848,0.11848,0.11848,0.11848,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.443
1,0.11846,0.11846,0.11846,0.11846,0.11846,0.11846,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4435
1,0.11844,0.11844,0.11844,0.11844,0.11844,0.11844,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.444
1,0.11842,0.11842,0.11842,0.11842,0.11842,0.11842,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4445
1,0.11839,0.11839,0.11839,0.11839,0.11839,0.11839,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.445
1,0.11837,0.11837,0.11837,0.11837,0.11837,0.11837,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4455
1,0.11835,0.11835,0.11835,0.11835,0.11835,0.11835,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.446
1,0.11832,0.11832,0.11832,0.11832,0.11832,0.11832,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4465
1,0.11829,0.11829,0.11829,0.11829,0.11829,0.11829,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.447
1,0.11827,0.11827,0.11827,0.11827,0.11827,0.11827,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4475
1,0.11825,0.11825,0.11825,0.11825,0.11825,0.11825,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.448
1,0.11822,0.11822,0.11822,0.11822,0.11822,0.11822,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4485
1,0.11821,0.11821,0.11821,0.11821,0.11821,0.11821,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.449
1,0.11819,0.11819,0.11819,0.11819,0.11819,0.11819,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4495
1,0.11818,0.11818,0.11818,0.11818,0.11818,0.11818,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.45
1,0.11817,0.11817,0.11817,0.11817,0.11817,0.11817,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4505
1,0.11816,0.11816,0.11816,0.11816,0.11816,0.11816,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.451
1,0.11815,0.11815,0.11815,0.11815,0.11815,0.11815,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4515
1,0.11814,0.11814,0.11814,0.11814,0.11814,0.11814,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.452
1,0.11813,0.11813,0.11813,0.11813,0.11813,0.11813,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4525
1,0.11812,0.11812,0.11812,0.11812,0.11812,0.11812,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.453
1,0.11811,0.11811,0.11811,0.11811,0.11811,0.11811,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4535
1,0.11809,0.11809,0.11809,0.11809,0.11809,0.11809,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.454
1,0.11808,0.11808,0.11808,0.11808,0.11808,0.11808,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4545
1,0.11807,0.11807,0.11807,0.11807,0.11807,0.11807,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.455
1,0.11805,0.11805,0.11805,0.11805,0.11805,0.11805,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4555
1,0.11804,0.11804,0.11804,0.11804,0.11804,0.11804,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.456
1,0.11803,0.11803,0.11803,0.11803,0.11803,0.11803,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4565
1,0.11802,0.11802,0.11802,0.11802,0.11802,0.11802,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.457
1,0.11801,0.11801,0.11801,0.11801,0.11801,0.11801,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4575
1,0.118,0.118,0.118,0.118,0.118,0.118,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.458
1,0.11799,0.11799,0.11799,0.11799,0.11799,0.11799,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4585
1,0.11797,0.11797,0.11797,0.11797,0.11797,0.11797,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.459
1,0.11796,0.11796,0.11796,0.11796,0.11796,0.11796,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4595
1,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.46
1,0.11793,0.11793,0.11793,0.11793,0.11793,0.11793,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4605
1,0.11792,0.11792,0.11792,0.11792,0.11792,0.11792,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.461
1,0.11791,0.11791,0.11791,0.11791,0.11791,0.11791,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4615
1,0.1179,0.1179,0.1179,0.1179,0.1179,0.1179,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.462
1,0.11789,0.11789,0.11789,0.11789,0.11789,0.11789,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4625
1,0.11789,0.11789,0.11789,0.11789,0.11789,0.11789,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.463
1,0.11788,0.11788,0.11788,0.11788,0.11788,0.11788,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4635
1,0.11787,0.11787,0.11787,0.11787,0.11787,0.11787,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.464
1,0.11786,0.11786,0.11786,0.11786,0.11786,0.11786,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4645
1,0.11786,0.11786,0.11786,0.11786,0.11786,0.11786,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.465
1,0.11785,0.11785,0.11785,0.11785,0.11785,0.11785,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4655
1,0.11785,0.11785,0.11785,0.11785,0.11785,0.11785,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.466
1,0.11784,0.11784,0.11784,0.11784,0.11784,0.11784,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4665
1,0.11784,0.11784,0.11784,0.11784,0.11784,0.11784,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.467
1,0.11783,0.11783,0.11783,0.11783,0.11783,0.11783,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4675
1,0.11783,0.11783,0.11783,0.11783,0.11783,0.11783,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.468
1,0.11783,0.11783,0.11783,0.11783,0.11783,0.11783,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4685
1,0.11782,0.11782,0.11782,0.11782,0.11782,0.11782,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.469
1,0.11782,0.11782,0.11782,0.11782,0.11782,0.11782,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4695
1,0.11782,0.11782,0.11782,0.11782,0.11782,0.11782,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.47
1,0.11781,0.11781,0.11781,0.11781,0.11781,0.11781,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4705
1,0.1178,0.1178,0.1178,0.1178,0.1178,0.1178,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.471
1,0.11779,0.11779,0.11779,0.11779,0.11779,0.11779,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4715
1,0.11778,0.11778,0.11778,0.11778,0.11778,0.11778,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.472
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4725
1,0.11775,0.11775,0.11775,0.11775,0.11775,0.11775,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.473
1,0.11774,0.11774,0.11774,0.11774,0.11774,0.11774,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4735
1,0.11773,0.11773,0.11773,0.11773,0.11773,0.11773,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.474
1,0.11772,0.11772,0.11772,0.11772,0.11772,0.11772,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4745
1,0.11771,0.11771,0.11771,0.11771,0.11771,0.11771,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.475
1,0.11771,0.11771,0.11771,0.11771,0.11771,0.11771,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4755
1,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.476
1,0.11769,0.11769,0.11769,0.11769,0.11769,0.11769,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4765
1,0.11769,0.11769,0.11769,0.11769,0.11769,0.11769,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.477
1,0.11769,0.11769,0.11769,0.11769,0.11769,0.11769,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4775
1,0.11769,0.11769,0.11769,0.11769,0.11769,0.11769,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.478
1,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4785
1,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.479
1,0.11771,0.11771,0.11771,0.11771,0.11771,0.11771,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4795
1,0.11772,0.11772,0.11772,0.11772,0.11772,0.11772,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.48
1,0.11773,0.11773,0.11773,0.11773,0.11773,0.11773,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4805
1,0.11774,0.11774,0.11774,0.11774,0.11774,0.11774,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.481
1,0.11774,0.11774,0.11774,0.11774,0.11774,0.11774,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4815
1,0.11775,0.11775,0.11775,0.11775,0.11775,0.11775,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.482
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4825
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.483
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4835
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.484
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4845
1,0.11776,0.11776,0.11776,0.11776,0.11776,0.11776,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.485
1,0.11775,0.11775,0.11775,0.11775,0.11775,0.11775,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4855
1,0.11774,0.11774,0.11774,0.11774,0.11774,0.11774,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.486
1,0.11773,0.11773,0.11773,0.11773,0.11773,0.11773,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4865
1,0.11772,0.11772,0.11772,0.11772,0.11772,0.11772,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.487
1,0.11771,0.11771,0.11771,0.11771,0.11771,0.11771,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4875
1,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.488
1,0.11769,0.11769,0.11769,0.11769,0.11769,0.11769,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4885
1,0.11767,0.11767,0.11767,0.11767,0.11767,0.11767,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.489
1,0.11766,0.11766,0.11766,0.11766,0.11766,0.11766,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4895
1,0.11765,0.11765,0.11765,0.11765,0.11765,0.11765,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.49
1,0.11763,0.11763,0.11763,0.11763,0.11763,0.11763,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4905
1,0.11762,0.11762,0.11762,0.11762,0.11762,0.11762,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.491
1,0.11761,0.11761,0.11761,0.11761,0.11761,0.11761,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4915
1,0.1176,0.1176,0.1176,0.1176,0.1176,0.1176,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.492
1,0.11759,0.11759,0.11759,0.11759,0.11759,0.11759,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4925
1,0.11757,0.11757,0.11757,0.11757,0.11757,0.11757,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.493
1,0.11756,0.11756,0.11756,0.11756,0.11756,0.11756,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4935
1,0.11755,0.11755,0.11755,0.11755,0.11755,0.11755,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.494
1,0.11754,0.11754,0.11754,0.11754,0.11754,0.11754,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4945
1,0.11753,0.11753,0.11753,0.11753,0.11753,0.11753,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.495
1,0.11752,0.11752,0.11752,0.11752,0.11752,0.11752,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4955
1,0.11751,0.11751,0.11751,0.11751,0.11751,0.11751,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.496
1,0.1175,0.1175,0.1175,0.1175,0.1175,0.1175,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4965
1,0.11748,0.11748,0.11748,0.11748,0.11748,0.11748,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.497
1,0.11747,0.11747,0.11747,0.11747,0.11747,0.11747,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4975
1,0.11746,0.11746,0.11746,0.11746,0.11746,0.11746,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.498
1,0.11744,0.11744,0.11744,0.11744,0.11744,0.11744,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4985
1,0.11742,0.11742,0.11742,0.11742,0.11742,0.11742,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.499
1,0.11741,0.11741,0.11741,0.11741,0.11741,0.11741,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.4995
1,0.11739,0.11739,0.11739,0.11739,0.11739,0.11739,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5
1,0.11738,0.11738,0.11738,0.11738,0.11738,0.11738,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5005
1,0.11736,0.11736,0.11736,0.11736,0.11736,0.11736,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.501
1,0.11735,0.11735,0.11735,0.11735,0.11735,0.11735,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5015
1,0.11733,0.11733,0.11733,0.11733,0.11733,0.11733,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.502
1,0.11732,0.11732,0.11732,0.11732,0.11732,0.11732,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5025
1,0.1173,0.1173,0.1173,0.1173,0.1173,0.1173,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.503
1,0.11728,0.11728,0.11728,0.11728,0.11728,0.11728,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5035
1,0.11726,0.11726,0.11726,0.11726,0.11726,0.11726,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.504
1,0.11724,0.11724,0.11724,0.11724,0.11724,0.11724,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5045
1,0.11723,0.11723,0.11723,0.11723,0.11723,0.11723,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.505
1,0.11721,0.11721,0.11721,0.11721,0.11721,0.11721,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5055
1,0.1172,0.1172,0.1172,0.1172,0.1172,0.1172,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.506
1,0.11719,0.11719,0.11719,0.11719,0.11719,0.11719,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5065
1,0.11719,0.11719,0.11719,0.11719,0.11719,0.11719,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.507
1,0.11719,0.11719,0.11719,0.11719,0.11719,0.11719,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5075
1,0.1172,0.1172,0.1172,0.1172,0.1172,0.1172,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.508
1,0.11721,0.11721,0.11721,0.11721,0.11721,0.11721,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5085
1,0.11721,0.11721,0.11721,0.11721,0.11721,0.11721,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.509
1,0.11722,0.11722,0.11722,0.11722,0.11722,0.11722,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5095
1,0.11722,0.11722,0.11722,0.11722,0.11722,0.11722,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.51
1,0.11722,0.11722,0.11722,0.11722,0.11722,0.11722,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5105
1,0.11721,0.11721,0.11721,0.11721,0.11721,0.11721,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.511
1,0.11721,0.11721,0.11721,0.11721,0.11721,0.11721,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5115
1,0.11719,0.11719,0.11719,0.11719,0.11719,0.11719,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.512
1,0.11718,0.11718,0.11718,0.11718,0.11718,0.11718,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5125
1,0.11716,0.11716,0.11716,0.11716,0.11716,0.11716,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.513
1,0.11714,0.11714,0.11714,0.11714,0.11714,0.11714,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5135
1,0.11713,0.11713,0.11713,0.11713,0.11713,0.11713,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.514
1,0.11711,0.11711,0.11711,0.11711,0.11711,0.11711,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5145
1,0.11709,0.11709,0.11709,0.11709,0.11709,0.11709,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.515
1,0.11708,0.11708,0.11708,0.11708,0.11708,0.11708,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5155
1,0.11706,0.11706,0.11706,0.11706,0.11706,0.11706,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.516
1,0.11705,0.11705,0.11705,0.11705,0.11705,0.11705,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5165
1,0.11703,0.11703,0.11703,0.11703,0.11703,0.11703,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.517
1,0.11701,0.11701,0.11701,0.11701,0.11701,0.11701,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5175
1,0.117,0.117,0.117,0.117,0.117,0.117,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.518
1,0.11698,0.11698,0.11698,0.11698,0.11698,0.11698,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5185
1,0.11697,0.11697,0.11697,0.11697,0.11697,0.11697,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.519
1,0.11696,0.11696,0.11696,0.11696,0.11696,0.11696,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5195
1,0.11694,0.11694,0.11694,0.11694,0.11694,0.11694,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.52
1,0.11693,0.11693,0.11693,0.11693,0.11693,0.11693,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5205
1,0.11692,0.11692,0.11692,0.11692,0.11692,0.11692,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.521
1,0.11691,0.11691,0.11691,0.11691,0.11691,0.11691,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5215
1,0.1169,0.1169,0.1169,0.1169,0.1169,0.1169,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.522
1,0.11689,0.11689,0.11689,0.11689,0.11689,0.11689,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0.5225
